#chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	evidenceSources	elementType	eliteness
chr1	43255852	43257820	GH01J043255	153	.	43255852	43257820	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	43266882	43268495	GH01J043266	161	.	43266882	43268495	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	43269114	43269405	GH01J043269	36	.	43269114	43269405	192,192,192	dbSUPER	Enhancer	-
chr1	43269641	43271715	GH01J043270	541	.	43269641	43271715	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	43272226	43272286	GH01J043272	191	.	43272226	43272286	255,102,102	EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	43273655	43275115	GH01J043273	282	.	43273655	43275115	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	43276304	43277603	GH01J043276	226	.	43276304	43277603	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	43279036	43279984	GH01J043279	1	.	43279036	43279984	192,192,192	dbSUPER	Enhancer	-
chr1	43281707	43283505	GH01J043281	212	.	43281707	43283505	95,95,95	dbSUPER	Enhancer	-
chr1	43283702	43286890	GH01J043283	459	.	43283702	43286890	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	43287285	43289961	GH01J043287	99	.	43287285	43289961	160,160,160	dbSUPER	Enhancer	-
chr1	43290076	43291476	GH01J043290	56	.	43290076	43291476	192,192,192	dbSUPER	Enhancer	-
chr1	43291852	43292559	GH01J043291	56	.	43291852	43292559	192,192,192	dbSUPER	Enhancer	-
chr1	43293180	43296964	GH01J043293	393	.	43293180	43296964	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	43300955	43303657	GH01J043300	492	.	43300955	43303657	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	43314605	43320128	GH01J043314	111	.	43314605	43320128	160,160,160	dbSUPER	Enhancer	-
chr1	43321131	43321895	GH01J043321	162	.	43321131	43321895	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	43323471	43325280	GH01J043323	82	.	43323471	43325280	160,160,160	dbSUPER	Enhancer	-
chr1	43329696	43331136	GH01J043329	287	.	43329696	43331136	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	43337782	43337842	GH01J043337	94	.	43337782	43337842	255,102,102	EPDnew	Promoter	-
chr1	43344573	43345954	GH01J043344	270	.	43344573	43345954	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	43345994	43346815	GH01J043345	1	.	43345994	43346815	192,192,192	dbSUPER	Enhancer	-
chr1	43347941	43350736	GH01J043347	365	.	43347941	43350736	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	43351709	43353013	GH01J043351	82	.	43351709	43353013	160,160,160	dbSUPER	Enhancer	-
chr1	43354375	43355149	GH01J043354	71	.	43354375	43355149	192,192,192	dbSUPER	Enhancer	-
chr1	43357609	43361682	GH01J043357	635	.	43357609	43361682	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	43362794	43364393	GH01J043362	121	.	43362794	43364393	160,160,160	dbSUPER	Enhancer	-
chr1	43365103	43369332	GH01J043365	646	.	43365103	43369332	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	43370382	43371378	GH01J043370	133	.	43370382	43371378	160,160,160	dbSUPER	Enhancer	-
chr1	43371379	43374705	GH01J043371	360	.	43371379	43374705	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	43376553	43377781	GH01J043376	36	.	43376553	43377781	192,192,192	dbSUPER	Enhancer	-
chr1	43378361	43378808	GH01J043378	1	.	43378361	43378808	192,192,192	dbSUPER	Enhancer	-
chr1	43379397	43380783	GH01J043379	36	.	43379397	43380783	192,192,192	dbSUPER	Enhancer	-
chr1	43381609	43381759	GH01J043381	133	.	43381609	43381759	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	43381842	43382051	GH01J043383	133	.	43381842	43382051	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	43382149	43382299	GH01J043382	133	.	43382149	43382299	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	43388311	43391136	GH01J043388	644	.	43388311	43391136	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	43404869	43405948	GH01J043404	217	.	43404869	43405948	95,95,95	ENCODE(Z-Lab)	Enhancer	-
chr1	43414769	43414879	GH01J043414	170	.	43414769	43414879	95,95,95	ENCODE(Z-Lab)	Enhancer	-
chr1	43418347	43418369	GH01J043418	16	.	43418347	43418369	192,192,192	FANTOM5	Enhancer	-
chr1	43422837	43424759	GH01J043422	111	.	43422837	43424759	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	43435043	43438180	GH01J043435	56	.	43435043	43438180	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	43452107	43456596	GH01J043452	531	.	43452107	43456596	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	43464134	43466473	GH01J043464	170	.	43464134	43466473	95,95,95	ENCODE(Z-Lab)	Enhancer	-
chr1	43471187	43477944	GH01J043471	328	.	43471187	43477944	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	43493764	43494859	GH01J043493	237	.	43493764	43494859	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	43509471	43509929	GH01J043509	91	.	43509471	43509929	160,160,160	dbSUPER	Enhancer	-
chr1	43510069	43510239	GH01J043510	126	.	43510069	43510239	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	43511460	43513820	GH01J043511	91	.	43511460	43513820	160,160,160	dbSUPER	Enhancer	-
chr1	43521852	43522298	GH01J043521	36	.	43521852	43522298	192,192,192	dbSUPER	Enhancer	-
chr1	43522357	43525710	GH01J043522	618	.	43522357	43525710	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	43525823	43526859	GH01J043525	235	.	43525823	43526859	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	43529135	43538343	GH01J043529	758	.	43529135	43538343	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	43539787	43555179	GH01J043539	454	.	43539787	43555179	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	43556520	43560096	GH01J043556	240	.	43556520	43560096	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	43560228	43561332	GH01J043560	105	.	43560228	43561332	160,160,160	dbSUPER	Enhancer	-
chr1	43563154	43566918	GH01J043563	261	.	43563154	43566918	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	43566960	43567483	GH01J043566	1	.	43566960	43567483	192,192,192	dbSUPER	Enhancer	-
chr1	43568330	43570345	GH01J043568	161	.	43568330	43570345	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	43570967	43576328	GH01J043570	121	.	43570967	43576328	160,160,160	dbSUPER	Enhancer	-
chr1	43576587	43579218	GH01J043576	99	.	43576587	43579218	160,160,160	dbSUPER	Enhancer	-
chr1	43581320	43583433	GH01J043581	328	.	43581320	43583433	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	43583833	43584748	GH01J043583	99	.	43583833	43584748	160,160,160	dbSUPER	Enhancer	-
chr1	43585493	43588648	GH01J043585	118	.	43585493	43588648	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	43598102	43598162	GH01J043598	94	.	43598102	43598162	255,102,102	EPDnew	Promoter	-
chr1	43648088	43652661	GH01J043648	586	.	43648088	43652661	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	43652750	43654114	GH01J043652	213	.	43652750	43654114	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	43659349	43660500	GH01J043659	91	.	43659349	43660500	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	43660509	43660699	GH01J043660	99	.	43660509	43660699	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	43666187	43667703	GH01J043666	185	.	43666187	43667703	95,95,95	ENCODE(Z-Lab)	Enhancer	-
chr1	43671242	43672219	GH01J043671	82	.	43671242	43672219	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	43685143	43685468	GH01J043685	15	.	43685143	43685468	192,192,192	FANTOM5	Enhancer	-
chr1	43687188	43689852	GH01J043687	91	.	43687188	43689852	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	43705326	43705386	GH01J043706	129	.	43705326	43705386	255,102,102	EPDnew	Promoter	-
chr1	43705691	43709497	GH01J043705	577	.	43705691	43709497	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	43709771	43713297	GH01J043709	261	.	43709771	43713297	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	43718822	43721020	GH01J043718	71	.	43718822	43721020	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	43760989	43761139	GH01J043760	82	.	43760989	43761139	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	43763029	43764155	GH01J043763	275	.	43763029	43764155	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	43765225	43767628	GH01J043765	282	.	43765225	43767628	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	43767850	43768996	GH01J043767	36	.	43767850	43768996	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	43770480	43770817	GH01J043770	56	.	43770480	43770817	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	43773881	43775096	GH01J043773	175	.	43773881	43775096	95,95,95	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr1	43776153	43777053	GH01J043776	222	.	43776153	43777053	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	43781400	43781601	GH01J043781	36	.	43781400	43781601	192,192,192	Ensembl	Enhancer	-
chr1	43782984	43784684	GH01J043782	249	.	43782984	43784684	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	43786088	43787882	GH01J043786	192	.	43786088	43787882	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	43796080	43796751	GH01J043796	36	.	43796080	43796751	192,192,192	Ensembl	Enhancer	-
chr1	43799516	43801406	GH01J043799	227	.	43799516	43801406	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	43802154	43802767	GH01J043802	1	.	43802154	43802767	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	43813588	43815825	GH01J043813	82	.	43813588	43815825	160,160,160	dbSUPER	Enhancer	-
chr1	43820896	43823472	GH01J043820	308	.	43820896	43823472	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	43823886	43826164	GH01J043823	1	.	43823886	43826164	192,192,192	dbSUPER	Enhancer	-
chr1	43830948	43837265	GH01J043830	468	.	43830948	43837265	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	43838114	43838174	GH01J043838	156	.	43838114	43838174	255,102,102	EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	43841018	43842515	GH01J043841	71	.	43841018	43842515	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	43843941	43844899	GH01J043843	105	.	43843941	43844899	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	43847322	43847785	GH01J043847	144	.	43847322	43847785	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	43853087	43854022	GH01J043853	324	.	43853087	43854022	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	43857986	43859185	GH01J043857	304	.	43857986	43859185	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	43860626	43862468	GH01J043860	153	.	43860626	43862468	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	43864248	43864398	GH01J043864	158	.	43864248	43864398	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	43865600	43866200	GH01J043865	111	.	43865600	43866200	160,160,160	Ensembl	Enhancer	-
chr1	43867649	43869398	GH01J043867	321	.	43867649	43869398	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	43875542	43875602	GH01J043875	149	.	43875542	43875602	255,102,102	EPDnew	Promoter	-
chr1	43879528	43879658	GH01J043879	36	.	43879528	43879658	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	43884164	43886129	GH01J043884	166	.	43884164	43886129	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	43887752	43888425	GH01J043887	56	.	43887752	43888425	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	43888684	43888799	GH01J043888	6	.	43888684	43888799	192,192,192	FANTOM5	Enhancer	-
chr1	43899106	43899166	GH01J043900	94	.	43899106	43899166	255,102,102	EPDnew	Promoter	-
chr1	43899516	43899576	GH01J043899	94	.	43899516	43899576	255,102,102	EPDnew	Promoter	-
chr1	43912058	43915839	GH01J043912	436	.	43912058	43915839	255,51,51	ENCODE(Z-Lab),EPDnew,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	43921222	43922578	GH01J043921	98	.	43921222	43922578	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	43928960	43931232	GH01J043928	486	.	43928960	43931232	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	43932366	43936958	GH01J043932	609	.	43932366	43936958	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	43938224	43939274	GH01J043938	56	.	43938224	43939274	192,192,192	dbSUPER	Enhancer	-
chr1	43944800	43945000	GH01J043944	98	.	43944800	43945000	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	43945663	43948412	GH01J043945	655	.	43945663	43948412	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	43948761	43949108	GH01J043948	36	.	43948761	43949108	192,192,192	dbSUPER	Enhancer	-
chr1	43949374	43950313	GH01J043949	56	.	43949374	43950313	192,192,192	dbSUPER	Enhancer	-
chr1	43950890	43952206	GH01J043950	1	.	43950890	43952206	192,192,192	dbSUPER	Enhancer	-
chr1	43952858	43953029	GH01J043952	133	.	43952858	43953029	160,160,160	dbSUPER	Enhancer	-
chr1	43953068	43953218	GH01J043953	199	.	43953068	43953218	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	43953346	43954128	GH01J043955	91	.	43953346	43954128	160,160,160	dbSUPER	Enhancer	-
chr1	43954165	43954289	GH01J043956	73	.	43954165	43954289	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	43954395	43954857	GH01J043957	1	.	43954395	43954857	192,192,192	dbSUPER	Enhancer	-
chr1	43954867	43955258	GH01J043954	1	.	43954867	43955258	192,192,192	dbSUPER	Enhancer	-
chr1	43961965	43962208	GH01J043961	1	.	43961965	43962208	192,192,192	dbSUPER	Enhancer	-
chr1	43962430	43962751	GH01J043963	68	.	43962430	43962751	192,192,192	FANTOM5,dbSUPER	Enhancer	Elite
chr1	43962757	43962888	GH01J043962	1	.	43962757	43962888	192,192,192	dbSUPER	Enhancer	-
chr1	43962972	43963362	GH01J043965	36	.	43962972	43963362	192,192,192	dbSUPER	Enhancer	-
chr1	43964447	43966325	GH01J043964	105	.	43964447	43966325	160,160,160	dbSUPER	Enhancer	-
chr1	43969348	43970939	GH01J043969	547	.	43969348	43970939	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	43973727	43976754	GH01J043973	580	.	43973727	43976754	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	43978224	43981164	GH01J043978	562	.	43978224	43981164	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	43982737	43983253	GH01J043982	137	.	43982737	43983253	160,160,160	Ensembl	Enhancer	-
chr1	43985922	43988298	GH01J043985	299	.	43985922	43988298	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	43990526	43993095	GH01J043990	614	.	43990526	43993095	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	43994799	43995201	GH01J043994	312	.	43994799	43995201	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	43995801	43998403	GH01J043995	133	.	43995801	43998403	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44005748	44005918	GH01J044005	265	.	44005748	44005918	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44006036	44006167	GH01J044007	185	.	44006036	44006167	95,95,95	dbSUPER	Enhancer	-
chr1	44006660	44008094	GH01J044006	56	.	44006660	44008094	192,192,192	dbSUPER	Enhancer	-
chr1	44009540	44010458	GH01J044009	189	.	44009540	44010458	95,95,95	dbSUPER	Enhancer	-
chr1	44010490	44016487	GH01J044010	156	.	44010490	44016487	160,160,160	dbSUPER	Enhancer	-
chr1	44017152	44017212	GH01J044017	156	.	44017152	44017212	255,102,102	EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	44017318	44017378	GH01J044019	156	.	44017318	44017378	255,102,102	EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	44018688	44022737	GH01J044018	117	.	44018688	44022737	160,160,160	dbSUPER	Enhancer	-
chr1	44024638	44024951	GH01J044024	91	.	44024638	44024951	160,160,160	dbSUPER	Enhancer	-
chr1	44025028	44025158	GH01J044025	161	.	44025028	44025158	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44025733	44026654	GH01J044028	118	.	44025733	44026654	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44026870	44026988	GH01J044026	63	.	44026870	44026988	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44027987	44033018	GH01J044027	634	.	44027987	44033018	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	44033625	44034225	GH01J044033	36	.	44033625	44034225	192,192,192	dbSUPER	Enhancer	-
chr1	44034710	44037665	GH01J044034	509	.	44034710	44037665	95,95,95	ENCODE(Z-Lab),Ensembl,VISTA,dbSUPER	Enhancer	Elite
chr1	44044308	44044458	GH01J044044	215	.	44044308	44044458	95,95,95	ENCODE(Z-Lab)	Enhancer	-
chr1	44047211	44050740	GH01J044047	521	.	44047211	44050740	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	44067448	44067598	GH01J044067	121	.	44067448	44067598	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	44067800	44068000	GH01J044069	117	.	44067800	44068000	160,160,160	Ensembl	Enhancer	-
chr1	44068200	44069199	GH01J044068	173	.	44068200	44069199	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	44072288	44072458	GH01J044072	156	.	44072288	44072458	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	44077297	44078917	GH01J044077	36	.	44077297	44078917	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	44089788	44089938	GH01J044089	176	.	44089788	44089938	95,95,95	ENCODE(Z-Lab)	Enhancer	-
chr1	44100928	44102194	GH01J044100	121	.	44100928	44102194	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	44118899	44118959	GH01J044118	94	.	44118899	44118959	255,102,102	EPDnew	Promoter	-
chr1	44154148	44154298	GH01J044155	143	.	44154148	44154298	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	44154520	44156033	GH01J044154	168	.	44154520	44156033	95,95,95	ENCODE(Z-Lab)	Enhancer	-
chr1	44212323	44214640	GH01J044212	606	.	44212323	44214640	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	44214817	44214877	GH01J044214	94	.	44214817	44214877	255,102,102	EPDnew	Promoter	-
chr1	44217408	44218858	GH01J044217	193	.	44217408	44218858	95,95,95	ENCODE(Z-Lab)	Enhancer	-
chr1	44219999	44221297	GH01J044220	121	.	44219999	44221297	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	44226959	44227819	GH01J044226	234	.	44226959	44227819	95,95,95	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr1	44237817	44241491	GH01J044237	444	.	44237817	44241491	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	44249747	44250457	GH01J044249	277	.	44249747	44250457	95,95,95	UCNEbase,VISTA	Enhancer	Elite
chr1	44250805	44253342	GH01J044250	71	.	44250805	44253342	192,192,192	dbSUPER	Enhancer	-
chr1	44259175	44259667	GH01J044259	36	.	44259175	44259667	192,192,192	dbSUPER	Enhancer	-
chr1	44261174	44262647	GH01J044261	133	.	44261174	44262647	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44262800	44263200	GH01J044262	63	.	44262800	44263200	192,192,192	Ensembl,dbSUPER	Enhancer	Elite
chr1	44263695	44264048	GH01J044263	90	.	44263695	44264048	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	44264426	44265596	GH01J044264	36	.	44264426	44265596	192,192,192	dbSUPER	Enhancer	-
chr1	44266076	44269683	GH01J044266	249	.	44266076	44269683	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44270083	44272597	GH01J044270	82	.	44270083	44272597	160,160,160	dbSUPER	Enhancer	-
chr1	44273121	44273680	GH01J044273	1	.	44273121	44273680	192,192,192	dbSUPER	Enhancer	-
chr1	44274075	44274482	GH01J044274	63	.	44274075	44274482	192,192,192	UCNEbase	Enhancer	-
chr1	44282049	44284774	GH01J044282	356	.	44282049	44284774	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	44290058	44291586	GH01J044290	295	.	44290058	44291586	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44293240	44293619	GH01J044293	63	.	44293240	44293619	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44294308	44294878	GH01J044294	224	.	44294308	44294878	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44296208	44296358	GH01J044296	91	.	44296208	44296358	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	44305557	44306448	GH01J044305	1	.	44305557	44306448	192,192,192	ENCODE(Z-Lab)	Enhancer	-
chr1	44316388	44316538	GH01J044316	146	.	44316388	44316538	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	44318408	44318558	GH01J044318	162	.	44318408	44318558	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	44325858	44329907	GH01J044325	432	.	44325858	44329907	95,95,95	ENCODE(Z-Lab),Ensembl,UCNEbase	Enhancer	Elite
chr1	44354353	44355998	GH01J044354	558	.	44354353	44355998	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	44389754	44390942	GH01J044389	111	.	44389754	44390942	160,160,160	ENCODE(Z-Lab)	Enhancer	-
chr1	44404588	44406553	GH01J044404	617	.	44404588	44406553	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	44406628	44406778	GH01J044406	144	.	44406628	44406778	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44408328	44409085	GH01J044408	188	.	44408328	44409085	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44409323	44409635	GH01J044409	206	.	44409323	44409635	95,95,95	UCNEbase,dbSUPER	Enhancer	Elite
chr1	44412604	44414475	GH01J044412	117	.	44412604	44414475	160,160,160	dbSUPER	Enhancer	-
chr1	44417076	44418722	GH01J044417	245	.	44417076	44418722	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	44421488	44421638	GH01J044422	118	.	44421488	44421638	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44421741	44425071	GH01J044421	345	.	44421741	44425071	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	44428450	44429960	GH01J044428	82	.	44428450	44429960	160,160,160	dbSUPER	Enhancer	-
chr1	44431334	44434570	GH01J044431	111	.	44431334	44434570	160,160,160	dbSUPER	Enhancer	-
chr1	44435794	44436947	GH01J044435	82	.	44435794	44436947	160,160,160	dbSUPER	Enhancer	-
chr1	44437365	44438891	GH01J044437	36	.	44437365	44438891	192,192,192	dbSUPER	Enhancer	-
chr1	44460200	44461000	GH01J044460	63	.	44460200	44461000	192,192,192	Ensembl,dbSUPER	Enhancer	Elite
chr1	44464508	44464618	GH01J044464	63	.	44464508	44464618	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44469710	44470969	GH01J044469	1	.	44469710	44470969	192,192,192	dbSUPER	Enhancer	-
chr1	44472400	44473400	GH01J044472	144	.	44472400	44473400	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	44475995	44476215	GH01J044475	20	.	44475995	44476215	192,192,192	FANTOM5	Enhancer	-
chr1	44476322	44478034	GH01J044476	36	.	44476322	44478034	192,192,192	dbSUPER	Enhancer	-
chr1	44481278	44482618	GH01J044481	1	.	44481278	44482618	192,192,192	dbSUPER	Enhancer	-
chr1	44483748	44486921	GH01J044483	455	.	44483748	44486921	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	44495562	44498095	GH01J044495	99	.	44495562	44498095	160,160,160	dbSUPER	Enhancer	-
chr1	44500388	44500538	GH01J044501	133	.	44500388	44500538	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44500701	44502132	GH01J044500	202	.	44500701	44502132	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	44503349	44503956	GH01J044503	56	.	44503349	44503956	192,192,192	dbSUPER	Enhancer	-
chr1	44505556	44505801	GH01J044505	160	.	44505556	44505801	160,160,160	UCNEbase,dbSUPER	Enhancer	Elite
chr1	44507108	44508531	GH01J044507	227	.	44507108	44508531	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	44508756	44509015	GH01J044508	1	.	44508756	44509015	192,192,192	dbSUPER	Enhancer	-
chr1	44509021	44509223	GH01J044509	1	.	44509021	44509223	192,192,192	dbSUPER	Enhancer	-
