#chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	evidenceSources	elementType	eliteness
chr1	16888579	16890235	GH01J016888	391	.	16888579	16890235	255,51,51	ENCODE(Z-Lab),Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	16894794	16897575	GH01J016894	488	.	16894794	16897575	255,51,51	ENCODE(Z-Lab),Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	16902590	16907508	GH01J016902	624	.	16902590	16907508	204,0,0	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	16912400	16915432	GH01J016912	367	.	16912400	16915432	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	16938078	16940304	GH01J016938	229	.	16938078	16940304	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	16948084	16949684	GH01J016948	173	.	16948084	16949684	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	16951685	16952435	GH01J016951	273	.	16951685	16952435	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	16960285	16961711	GH01J016960	348	.	16960285	16961711	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	16967158	16968131	GH01J016967	230	.	16967158	16968131	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	16971409	16973362	GH01J016971	215	.	16971409	16973362	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	16977769	16982484	GH01J016977	520	.	16977769	16982484	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	16984300	16985441	GH01J016984	257	.	16984300	16985441	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	17015357	17017208	GH01J017015	195	.	17015357	17017208	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	17059345	17061800	GH01J017059	372	.	17059345	17061800	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	17062000	17062200	GH01J017063	133	.	17062000	17062200	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	17062800	17064570	GH01J017062	261	.	17062800	17064570	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	17066200	17067600	GH01J017066	153	.	17066200	17067600	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	17085009	17085168	GH01J017085	158	.	17085009	17085168	160,160,160	FANTOM5,dbSUPER	Enhancer	Elite
chr1	17096884	17100325	GH01J017096	351	.	17096884	17100325	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	17108233	17111083	GH01J017108	167	.	17108233	17111083	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	17113441	17113983	GH01J017113	118	.	17113441	17113983	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	17121281	17123316	GH01J017121	329	.	17121281	17123316	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	17181491	17182584	GH01J017181	153	.	17181491	17182584	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	17186012	17187370	GH01J017186	63	.	17186012	17187370	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	17188751	17193923	GH01J017188	396	.	17188751	17193923	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	17200169	17202140	GH01J017200	118	.	17200169	17202140	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	17206801	17209863	GH01J017206	440	.	17206801	17209863	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	17210532	17213827	GH01J017210	334	.	17210532	17213827	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	17215137	17215656	GH01J017215	133	.	17215137	17215656	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	17231548	17238126	GH01J017231	376	.	17231548	17238126	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	17239399	17239801	GH01J017239	272	.	17239399	17239801	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	17250254	17251974	GH01J017250	315	.	17250254	17251974	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	17276470	17277200	GH01J017276	161	.	17276470	17277200	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	17281600	17282800	GH01J017281	153	.	17281600	17282800	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	17286940	17287968	GH01J017286	213	.	17286940	17287968	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	17303794	17305200	GH01J017303	173	.	17303794	17305200	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	17307800	17312600	GH01J017307	377	.	17307800	17312600	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	17515783	17517629	GH01J017515	255	.	17515783	17517629	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	17519641	17521167	GH01J017519	381	.	17519641	17521167	255,51,51	ENCODE(Z-Lab),EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	17531264	17533037	GH01J017531	292	.	17531264	17533037	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	17537921	17541564	GH01J017537	723	.	17537921	17541564	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	17544864	17546340	GH01J017544	240	.	17544864	17546340	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	17564033	17565983	GH01J017564	272	.	17564033	17565983	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	17567310	17571423	GH01J017567	406	.	17567310	17571423	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	17572400	17574637	GH01J017572	240	.	17572400	17574637	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	17574725	17576946	GH01J017574	229	.	17574725	17576946	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	17579597	17583010	GH01J017579	505	.	17579597	17583010	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	17585781	17590394	GH01J017586	351	.	17585781	17590394	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	17591720	17592696	GH01J017591	298	.	17591720	17592696	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	17593938	17598963	GH01J017593	285	.	17593938	17598963	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	17603485	17603635	GH01J017603	161	.	17603485	17603635	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	17629304	17631506	GH01J017629	364	.	17629304	17631506	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	17632607	17634238	GH01J017632	153	.	17632607	17634238	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	17635556	17636320	GH01J017635	281	.	17635556	17636320	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	18256406	18256556	GH01J018256	228	.	18256406	18256556	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	18479275	18481980	GH01J018479	264	.	18479275	18481980	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	18651386	18652437	GH01J018651	153	.	18651386	18652437	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	18802795	18808619	GH01J018802	271	.	18802795	18808619	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	18813684	18815372	GH01J018813	183	.	18813684	18815372	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	18816946	18817096	GH01J018816	98	.	18816946	18817096	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	18901027	18904676	GH01J018901	650	.	18901027	18904676	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	18906859	18909676	GH01J018906	357	.	18906859	18909676	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	18912686	18913973	GH01J018912	331	.	18912686	18913973	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	18921406	18925399	GH01J018921	390	.	18921406	18925399	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	18925601	18930365	GH01J018925	442	.	18925601	18930365	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	18934243	18935254	GH01J018934	118	.	18934243	18935254	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	18936188	18943706	GH01J018936	421	.	18936188	18943706	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	18946714	18957645	GH01J018946	644	.	18946714	18957645	204,0,0	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	18965217	18966523	GH01J018965	272	.	18965217	18966523	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	18998024	18999287	GH01J018998	169	.	18998024	18999287	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	18999326	18999476	GH01J018999	98	.	18999326	18999476	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	19003466	19003676	GH01J019003	220	.	19003466	19003676	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	19006043	19006363	GH01J019007	133	.	19006043	19006363	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	19006632	19008632	GH01J019006	232	.	19006632	19008632	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	19073270	19076417	GH01J019073	253	.	19073270	19076417	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	19079504	19082581	GH01J019079	346	.	19079504	19082581	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	19207641	19211940	GH01J019207	658	.	19207641	19211940	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	19250543	19253767	GH01J019250	586	.	19250543	19253767	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	19260068	19261400	GH01J019260	245	.	19260068	19261400	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	19271854	19275219	GH01J019271	353	.	19271854	19275219	255,102,102	ENCODE(Z-Lab),Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	19287492	19288598	GH01J019287	253	.	19287492	19288598	95,95,95	ENCODE(Z-Lab),FANTOM5,dbSUPER	Enhancer	Elite
chr1	19310150	19316830	GH01J019310	643	.	19310150	19316830	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	19337578	19339461	GH01J019337	326	.	19337578	19339461	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	19341127	19342683	GH01J019341	233	.	19341127	19342683	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	19347400	19348200	GH01J019347	167	.	19347400	19348200	95,95,95	Ensembl,dbSUPER	Enhancer	Elite
chr1	19359447	19362325	GH01J019359	133	.	19359447	19362325	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	19362631	19365075	GH01J019362	98	.	19362631	19365075	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	19366672	19368371	GH01J019366	133	.	19366672	19368371	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	19368486	19379014	GH01J019368	183	.	19368486	19379014	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	19383526	19388146	GH01J019383	345	.	19383526	19388146	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	19389838	19394075	GH01J019389	324	.	19389838	19394075	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	19397275	19402749	GH01J019397	290	.	19397275	19402749	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	19404466	19408406	GH01J019404	326	.	19404466	19408406	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	19409435	19410972	GH01J019409	233	.	19409435	19410972	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	19411403	19412063	GH01J019411	178	.	19411403	19412063	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	19412852	19420985	GH01J019413	377	.	19412852	19420985	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	19422778	19431382	GH01J019422	358	.	19422778	19431382	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	19432135	19471546	GH01J019432	485	.	19432135	19471546	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	19474641	19479855	GH01J019474	407	.	19474641	19479855	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	19504400	19507828	GH01J019504	378	.	19504400	19507828	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	19595413	19598764	GH01J019595	648	.	19595413	19598764	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	19612350	19614396	GH01J019612	195	.	19612350	19614396	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	19619715	19620612	GH01J019619	335	.	19619715	19620612	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	19622474	19624369	GH01J019622	202	.	19622474	19624369	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	19642767	19654515	GH01J019642	680	.	19642767	19654515	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	19659135	19660399	GH01J019659	325	.	19659135	19660399	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	19715400	19716001	GH01J019715	261	.	19715400	19716001	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	19757388	19760186	GH01J019757	245	.	19757388	19760186	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	19764504	19766790	GH01J019764	344	.	19764504	19766790	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	19798084	19801362	GH01J019798	540	.	19798084	19801362	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	19812395	19817724	GH01J019812	484	.	19812395	19817724	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	19877907	19879243	GH01J019877	296	.	19877907	19879243	95,95,95	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr1	19881690	19884380	GH01J019881	573	.	19881690	19884380	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	19974349	19976174	GH01J019974	291	.	19974349	19976174	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	19978207	19982778	GH01J019978	358	.	19978207	19982778	255,102,102	ENCODE(Z-Lab),EPDnew	Promoter/Enhancer	Elite
chr1	20008073	20009408	GH01J020008	239	.	20008073	20009408	95,95,95	ENCODE(Z-Lab),FANTOM5	Enhancer	Elite
chr1	20080195	20081713	GH01J020080	265	.	20080195	20081713	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	20151917	20154199	GH01J020151	274	.	20151917	20154199	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	20171202	20172257	GH01J020171	161	.	20171202	20172257	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	20184047	20184197	GH01J020185	210	.	20184047	20184197	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	20184342	20188151	GH01J020184	706	.	20184342	20188151	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	20210447	20213539	GH01J020210	320	.	20210447	20213539	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	20343036	20344428	GH01J020343	192	.	20343036	20344428	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	20474161	20488000	GH01J020474	794	.	20474161	20488000	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	20507048	20508876	GH01J020507	574	.	20507048	20508876	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	20551306	20554864	GH01J020551	264	.	20551306	20554864	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	20575347	20575517	GH01J020575	288	.	20575347	20575517	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	20587399	20588001	GH01J020587	298	.	20587399	20588001	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	20588260	20591800	GH01J020588	482	.	20588260	20591800	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	20596600	20598400	GH01J020596	139	.	20596600	20598400	160,160,160	Ensembl,FANTOM5	Enhancer	Elite
chr1	20601200	20605429	GH01J020601	379	.	20601200	20605429	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	20610901	20615067	GH01J020610	348	.	20610901	20615067	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	20616400	20616800	GH01J020616	98	.	20616400	20616800	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	20632787	20635240	GH01J020632	561	.	20632787	20635240	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	20660300	20662772	GH01J020660	572	.	20660300	20662772	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	20695800	20699866	GH01J020695	470	.	20695800	20699866	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	20717394	20718526	GH01J020717	499	.	20717394	20718526	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	20730193	20734414	GH01J020730	414	.	20730193	20734414	255,51,51	ENCODE(Z-Lab),Ensembl	Promoter/Enhancer	Elite
chr1	20784766	20788967	GH01J020784	580	.	20784766	20788967	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	20964200	20965637	GH01J020964	242	.	20964200	20965637	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	21020822	21023464	GH01J021020	431	.	21020822	21023464	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	21076600	21077401	GH01J021076	144	.	21076600	21077401	160,160,160	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	21098401	21100200	GH01J021098	220	.	21098401	21100200	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	21148622	21153199	GH01J021148	344	.	21148622	21153199	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5	Enhancer	Elite
chr1	21173820	21177659	GH01J021173	574	.	21173820	21177659	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	21234469	21236295	GH01J021234	63	.	21234469	21236295	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21236864	21236917	GH01J021237	98	.	21236864	21236917	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21236985	21240238	GH01J021236	192	.	21236985	21240238	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21241520	21242759	GH01J021241	205	.	21241520	21242759	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21243827	21243938	GH01J021243	63	.	21243827	21243938	192,192,192	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21247702	21248657	GH01J021247	183	.	21247702	21248657	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21259531	21264318	GH01J021259	471	.	21259531	21264318	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	21268387	21273079	GH01J021268	314	.	21268387	21273079	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21283744	21285594	GH01J021283	302	.	21283744	21285594	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	21288203	21297669	GH01J021288	683	.	21288203	21297669	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	21312479	21331166	GH01J021312	522	.	21312479	21331166	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	21331601	21346770	GH01J021331	836	.	21331601	21346770	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	21368399	21368801	GH01J021368	300	.	21368399	21368801	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	21427999	21428806	GH01J021428	253	.	21427999	21428806	255,102,102	Ensembl,UCNEbase	Promoter	Elite
chr1	21435915	21437663	GH01J021435	237	.	21435915	21437663	255,102,102	EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	21439262	21441201	GH01J021439	527	.	21439262	21441201	255,51,51	ENCODE(Z-Lab),EPDnew,Ensembl	Promoter/Enhancer	Elite
chr1	21449753	21455200	GH01J021449	285	.	21449753	21455200	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	21537339	21538957	GH01J021537	249	.	21537339	21538957	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	21541348	21542734	GH01J021541	118	.	21541348	21542734	160,160,160	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21550165	21550512	GH01J021550	178	.	21550165	21550512	95,95,95	FANTOM5,dbSUPER	Enhancer	Elite
chr1	21551220	21551280	GH01J021551	280	.	21551220	21551280	255,102,102	EPDnew,dbSUPER	Promoter/Enhancer	Elite
chr1	21552161	21554360	GH01J021552	222	.	21552161	21554360	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	21566702	21569513	GH01J021566	178	.	21566702	21569513	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21573559	21575262	GH01J021573	308	.	21573559	21575262	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	21606805	21609736	GH01J021606	344	.	21606805	21609736	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	21610866	21616791	GH01J021610	272	.	21610866	21616791	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21622003	21625436	GH01J021622	605	.	21622003	21625436	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	21625660	21628255	GH01J021625	235	.	21625660	21628255	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21630133	21635751	GH01J021630	381	.	21630133	21635751	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	21637792	21641004	GH01J021637	437	.	21637792	21641004	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	21641317	21642892	GH01J021641	235	.	21641317	21642892	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21648007	21648157	GH01J021648	289	.	21648007	21648157	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21650549	21652337	GH01J021650	590	.	21650549	21652337	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	21706054	21706880	GH01J021706	213	.	21706054	21706880	95,95,95	ENCODE(Z-Lab),Ensembl	Enhancer	Elite
chr1	21760221	21766871	GH01J021760	344	.	21760221	21766871	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	21767001	21769284	GH01J021767	300	.	21767001	21769284	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	21771600	21772200	GH01J021771	98	.	21771600	21772200	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	21773000	21774000	GH01J021773	133	.	21773000	21774000	160,160,160	Ensembl,dbSUPER	Enhancer	Elite
chr1	21775199	21776337	GH01J021775	286	.	21775199	21776337	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21779442	21785625	GH01J021779	660	.	21779442	21785625	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,dbSUPER	Promoter/Enhancer	Elite
chr1	21787630	21789157	GH01J021787	192	.	21787630	21789157	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21791226	21792439	GH01J021791	312	.	21791226	21792439	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21869129	21870845	GH01J021869	213	.	21869129	21870845	95,95,95	ENCODE(Z-Lab),dbSUPER	Enhancer	Elite
chr1	21893992	21916595	GH01J021893	474	.	21893992	21916595	95,95,95	ENCODE(Z-Lab),Ensembl,FANTOM5,dbSUPER	Enhancer	Elite
chr1	21918663	21940832	GH01J021918	792	.	21918663	21940832	204,0,0	ENCODE(Z-Lab),EPDnew,Ensembl,FANTOM5,dbSUPER	Promoter/Enhancer	Elite
chr1	21955150	21958614	GH01J021955	331	.	21955150	21958614	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
chr1	21996356	22001610	GH01J021996	286	.	21996356	22001610	95,95,95	ENCODE(Z-Lab),Ensembl,dbSUPER	Enhancer	Elite
